Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,40,1,28.0,0,1-2 Year,Yes,39487.0,26.0,191,0
Male,24,1,15.0,1,< 1 Year,No,32042.0,152.0,136,0
Female,52,1,3.0,0,1-2 Year,Yes,33553.0,30.0,125,0
Female,59,1,36.0,0,< 1 Year,Yes,45216.0,152.0,100,0
Female,23,1,15.0,1,< 1 Year,No,34092.0,152.0,242,0
Male,72,1,28.0,1,1-2 Year,No,61280.0,26.0,63,0
Female,33,1,0.0,0,1-2 Year,No,2630.0,52.0,211,0
Female,23,1,46.0,1,< 1 Year,No,25984.0,152.0,26,0
Male,44,1,36.0,0,1-2 Year,Yes,36240.0,124.0,260,0
Male,25,1,27.0,1,< 1 Year,No,28618.0,152.0,28,0
Male,24,1,28.0,1,< 1 Year,No,36463.0,152.0,149,0
Female,25,1,27.0,0,< 1 Year,Yes,2630.0,152.0,256,0
Male,23,1,46.0,1,< 1 Year,No,36121.0,152.0,274,0
Male,46,1,8.0,1,1-2 Year,Yes,34061.0,153.0,151,0
Female,21,1,30.0,0,< 1 Year,Yes,35972.0,160.0,240,0
Female,45,1,47.0,1,1-2 Year,No,28958.0,152.0,152,0
Male,23,1,11.0,0,< 1 Year,Yes,29344.0,152.0,147,0
Female,24,1,6.0,1,< 1 Year,No,22816.0,152.0,280,0
Female,23,1,29.0,1,< 1 Year,No,23586.0,152.0,151,0
Male,24,1,8.0,1,< 1 Year,No,47393.0,152.0,256,0
Male,44,1,28.0,0,1-2 Year,Yes,48288.0,124.0,280,1
Male,43,1,46.0,1,1-2 Year,No,26920.0,124.0,116,0
Female,26,1,8.0,1,< 1 Year,No,39658.0,152.0,235,0
Female,22,1,30.0,0,< 1 Year,Yes,2630.0,152.0,64,0
Male,24,1,35.0,1,< 1 Year,No,2630.0,152.0,138,0
Female,37,1,37.0,0,1-2 Year,Yes,29194.0,124.0,271,0
Female,22,1,21.0,1,< 1 Year,No,31866.0,152.0,83,0
Male,23,1,9.0,0,< 1 Year,No,40578.0,151.0,58,0
Male,70,1,8.0,0,1-2 Year,Yes,56061.0,19.0,187,0
Male,52,1,46.0,0,1-2 Year,Yes,27046.0,26.0,89,0
Male,34,1,28.0,0,1-2 Year,Yes,40052.0,124.0,82,0
Female,29,1,28.0,1,< 1 Year,No,35257.0,152.0,175,0
Male,45,1,29.0,0,1-2 Year,Yes,35149.0,124.0,257,1
Female,46,1,28.0,1,1-2 Year,No,54129.0,26.0,173,0
Male,54,1,15.0,1,1-2 Year,No,2630.0,26.0,40,0
Female,24,1,36.0,1,< 1 Year,No,34149.0,152.0,241,0
Male,56,1,3.0,0,1-2 Year,Yes,2630.0,124.0,176,0
Female,22,1,46.0,1,< 1 Year,Yes,22539.0,152.0,227,0
Female,23,1,10.0,1,< 1 Year,No,34848.0,152.0,240,0
Male,68,1,46.0,0,1-2 Year,Yes,48333.0,26.0,262,0
Male,21,1,10.0,0,< 1 Year,Yes,25093.0,160.0,256,1
Male,22,1,29.0,1,< 1 Year,No,32963.0,152.0,229,0
Female,58,1,28.0,0,1-2 Year,Yes,41143.0,25.0,201,0
Male,56,1,28.0,0,1-2 Year,Yes,51569.0,44.0,100,0
Female,45,1,28.0,0,> 2 Years,Yes,85786.0,26.0,48,0
Female,25,1,27.0,0,< 1 Year,Yes,31974.0,152.0,40,0
Male,34,1,19.0,1,< 1 Year,No,2630.0,1.0,135,0
Male,27,1,8.0,1,< 1 Year,No,46374.0,152.0,147,0
Female,24,1,21.0,0,< 1 Year,Yes,28576.0,152.0,198,0
Male,23,1,45.0,1,< 1 Year,No,25045.0,152.0,122,0
Female,23,1,46.0,0,< 1 Year,Yes,43734.0,124.0,190,0
Female,22,1,30.0,1,< 1 Year,No,35164.0,152.0,29,0
Female,22,1,6.0,1,< 1 Year,No,22360.0,152.0,123,0
Male,41,1,24.0,0,1-2 Year,Yes,2630.0,157.0,286,0
Female,44,1,28.0,0,1-2 Year,Yes,2630.0,163.0,224,0
Male,43,1,28.0,0,1-2 Year,Yes,46756.0,26.0,217,1
Male,57,1,7.0,1,1-2 Year,No,2630.0,124.0,231,0
Male,36,1,17.0,0,1-2 Year,Yes,28998.0,124.0,220,0
Male,54,1,8.0,0,1-2 Year,Yes,53686.0,124.0,202,1
Male,63,1,8.0,0,1-2 Year,No,49096.0,124.0,126,0
Male,21,1,29.0,1,< 1 Year,No,31144.0,152.0,191,0
Male,22,1,30.0,1,< 1 Year,No,38981.0,152.0,118,0
Male,46,1,15.0,1,1-2 Year,No,28329.0,154.0,178,0
Male,41,1,29.0,0,1-2 Year,Yes,28677.0,124.0,145,0
Female,64,1,50.0,1,1-2 Year,No,2630.0,160.0,16,0
Male,47,1,28.0,0,> 2 Years,Yes,43804.0,26.0,74,1
Female,62,1,28.0,0,1-2 Year,Yes,30197.0,26.0,49,0
Male,70,1,46.0,0,1-2 Year,Yes,2630.0,124.0,115,0
Female,49,1,28.0,0,1-2 Year,Yes,25638.0,124.0,152,0
Female,23,1,36.0,0,< 1 Year,Yes,37005.0,152.0,210,0
Male,41,1,28.0,0,1-2 Year,Yes,33952.0,29.0,20,0
Male,27,1,11.0,0,< 1 Year,Yes,31869.0,152.0,213,0
Male,23,1,41.0,1,< 1 Year,No,29190.0,152.0,116,0
Male,35,1,31.0,0,1-2 Year,No,2630.0,26.0,179,0
Female,29,1,41.0,1,< 1 Year,No,37367.0,152.0,278,0
Male,37,1,8.0,0,1-2 Year,Yes,37234.0,124.0,223,1
Female,24,1,11.0,1,< 1 Year,No,48353.0,152.0,299,0
Male,33,1,41.0,0,1-2 Year,Yes,22792.0,124.0,213,0
Female,36,1,31.0,0,1-2 Year,Yes,2630.0,152.0,251,0
Male,55,1,8.0,0,1-2 Year,Yes,43113.0,124.0,29,1
Male,48,1,47.0,0,1-2 Year,Yes,38699.0,124.0,214,0
Female,38,1,13.0,0,1-2 Year,Yes,2630.0,124.0,220,1
Female,29,1,28.0,0,1-2 Year,Yes,36896.0,26.0,199,1
Female,44,1,9.0,0,1-2 Year,Yes,43447.0,26.0,26,0
Male,60,1,28.0,0,1-2 Year,Yes,45817.0,26.0,296,0
Male,21,1,45.0,0,< 1 Year,No,29529.0,160.0,232,0
Female,25,1,28.0,1,< 1 Year,No,38789.0,153.0,186,0
Female,27,1,17.0,1,< 1 Year,No,36513.0,152.0,298,0
Male,23,1,17.0,1,< 1 Year,No,2630.0,152.0,225,0
Female,55,1,15.0,1,1-2 Year,No,50889.0,26.0,247,0
Female,24,1,27.0,1,< 1 Year,No,29651.0,152.0,150,0
Male,41,1,28.0,1,1-2 Year,No,33711.0,124.0,202,0
Male,66,1,28.0,0,> 2 Years,Yes,30847.0,26.0,273,0
Female,24,1,47.0,1,< 1 Year,No,30912.0,152.0,253,0
Female,23,1,36.0,1,< 1 Year,No,35674.0,152.0,264,0
Female,23,1,11.0,1,< 1 Year,No,15643.0,152.0,176,0
Female,28,1,47.0,0,< 1 Year,Yes,20138.0,152.0,202,0
Female,35,1,46.0,0,1-2 Year,Yes,2630.0,152.0,145,0
Male,22,1,15.0,0,< 1 Year,Yes,37358.0,152.0,184,0
Male,33,1,45.0,1,< 1 Year,No,33980.0,152.0,149,0
Female,25,1,18.0,1,< 1 Year,No,37968.0,152.0,252,0
Female,24,1,14.0,0,< 1 Year,Yes,24362.0,152.0,93,0
Male,37,1,31.0,0,1-2 Year,Yes,2630.0,124.0,27,0
Male,33,1,28.0,0,< 1 Year,Yes,37991.0,152.0,45,1
Female,39,1,11.0,0,1-2 Year,Yes,2630.0,26.0,260,0
Male,43,1,28.0,0,1-2 Year,No,46696.0,124.0,179,0
Female,23,1,17.0,1,< 1 Year,No,39428.0,152.0,25,0
Female,21,1,46.0,1,< 1 Year,No,28198.0,160.0,277,0
Female,25,1,28.0,1,< 1 Year,No,33876.0,152.0,232,0
Female,32,1,45.0,1,< 1 Year,No,38037.0,152.0,133,0
Female,38,1,1.0,1,1-2 Year,No,2630.0,152.0,178,0
Female,22,1,42.0,1,< 1 Year,No,31208.0,152.0,221,0
Male,50,1,33.0,0,1-2 Year,Yes,33347.0,124.0,75,0
Male,38,1,8.0,0,1-2 Year,Yes,37071.0,124.0,235,0
Female,66,1,28.0,0,> 2 Years,Yes,33611.0,122.0,292,0
Male,42,1,28.0,0,1-2 Year,Yes,31449.0,26.0,148,1
Female,21,1,46.0,0,< 1 Year,Yes,31092.0,152.0,17,0
Male,60,1,41.0,0,1-2 Year,Yes,43180.0,12.0,149,0
Female,31,1,4.0,1,< 1 Year,No,36605.0,152.0,60,0
Male,30,1,28.0,0,1-2 Year,Yes,60591.0,124.0,140,0
Female,42,1,28.0,0,1-2 Year,Yes,53272.0,26.0,80,1
Male,33,1,28.0,0,1-2 Year,Yes,44627.0,124.0,225,0
Male,28,1,41.0,1,< 1 Year,Yes,35209.0,152.0,286,0
Male,56,1,28.0,1,1-2 Year,Yes,50938.0,25.0,181,0
Male,46,1,45.0,0,1-2 Year,No,2630.0,124.0,165,0
Male,63,1,15.0,0,1-2 Year,Yes,27932.0,14.0,112,0
Male,47,1,46.0,0,> 2 Years,Yes,2630.0,157.0,222,0
Male,66,1,46.0,0,1-2 Year,Yes,30087.0,26.0,118,0
Female,35,1,11.0,0,1-2 Year,Yes,28482.0,122.0,114,1
Female,25,1,3.0,0,< 1 Year,Yes,34793.0,152.0,187,0
Female,21,1,15.0,0,< 1 Year,Yes,23219.0,152.0,109,0
Male,25,1,28.0,1,< 1 Year,No,26987.0,152.0,298,0
Male,21,1,22.0,1,< 1 Year,No,36141.0,160.0,208,0
Male,58,1,35.0,0,1-2 Year,No,2630.0,26.0,22,0
Male,26,1,36.0,0,< 1 Year,Yes,20312.0,26.0,140,1
Male,25,1,6.0,1,< 1 Year,No,18750.0,152.0,250,0
Male,22,1,30.0,1,< 1 Year,No,40855.0,152.0,20,0
Female,23,1,15.0,1,< 1 Year,No,40207.0,152.0,172,0
Female,25,1,50.0,1,< 1 Year,No,42177.0,152.0,247,0
Male,43,1,15.0,1,1-2 Year,No,2630.0,26.0,91,0
Male,79,1,34.0,1,1-2 Year,No,40668.0,16.0,18,0
Male,27,1,21.0,1,< 1 Year,No,35109.0,152.0,96,0
Female,20,1,8.0,1,< 1 Year,No,60417.0,160.0,278,0
Female,23,1,28.0,1,< 1 Year,No,31684.0,152.0,257,0
Male,27,1,10.0,0,< 1 Year,No,18731.0,152.0,63,0
Male,33,1,47.0,1,< 1 Year,Yes,31345.0,152.0,59,0
Female,21,1,30.0,1,< 1 Year,No,25713.0,152.0,88,0
Female,23,1,28.0,0,< 1 Year,Yes,66836.0,152.0,60,0
Male,24,1,50.0,0,< 1 Year,Yes,35363.0,160.0,123,0
Male,38,1,41.0,0,1-2 Year,Yes,2630.0,156.0,251,1
Male,52,1,28.0,0,> 2 Years,Yes,40754.0,124.0,143,0
Female,46,1,28.0,0,1-2 Year,Yes,41840.0,26.0,77,1
Male,21,1,46.0,0,< 1 Year,Yes,30773.0,160.0,14,0
Female,22,1,8.0,0,< 1 Year,Yes,47186.0,152.0,170,0
Male,52,1,41.0,1,1-2 Year,No,19318.0,124.0,91,0
Male,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,65,0
Female,35,1,8.0,0,1-2 Year,Yes,27002.0,124.0,77,1
Male,22,1,28.0,0,< 1 Year,No,46242.0,152.0,29,0
Male,50,1,29.0,0,1-2 Year,Yes,44351.0,26.0,193,0
Female,46,1,36.0,1,1-2 Year,No,35489.0,124.0,114,0
Female,24,1,46.0,0,< 1 Year,Yes,26246.0,151.0,276,0
Male,28,1,18.0,1,< 1 Year,No,29826.0,152.0,90,0
Male,67,1,28.0,0,1-2 Year,Yes,50286.0,26.0,110,0
Male,50,1,30.0,1,1-2 Year,No,2630.0,124.0,36,0
Male,40,1,28.0,0,1-2 Year,Yes,31692.0,124.0,244,0
Female,33,1,15.0,0,1-2 Year,Yes,2630.0,154.0,190,0
Male,24,1,6.0,0,< 1 Year,Yes,30986.0,152.0,166,0
Male,43,1,48.0,1,1-2 Year,No,2630.0,124.0,276,0
Male,41,1,28.0,0,> 2 Years,Yes,45340.0,26.0,16,1
Female,24,1,15.0,1,< 1 Year,No,2630.0,151.0,131,0
Male,48,1,28.0,0,1-2 Year,Yes,24604.0,124.0,221,1
Male,48,1,28.0,0,1-2 Year,Yes,58140.0,26.0,243,0
Male,23,1,21.0,1,< 1 Year,No,20347.0,152.0,203,0
Female,22,1,33.0,1,< 1 Year,No,51412.0,152.0,25,0
Male,25,1,41.0,1,< 1 Year,No,31701.0,152.0,27,0
Male,65,1,8.0,1,1-2 Year,No,43596.0,26.0,250,0
Female,63,1,28.0,1,1-2 Year,No,72904.0,124.0,44,0
Male,64,1,28.0,0,1-2 Year,Yes,27309.0,13.0,265,0
Male,53,1,28.0,0,1-2 Year,Yes,53638.0,26.0,154,0
Female,66,1,34.0,0,1-2 Year,Yes,39448.0,26.0,76,0
Female,41,1,15.0,1,1-2 Year,No,49318.0,124.0,259,0
Male,27,1,35.0,1,< 1 Year,No,37913.0,152.0,206,0
Female,46,1,48.0,1,1-2 Year,No,2630.0,122.0,120,0
Male,45,1,18.0,0,1-2 Year,Yes,35728.0,52.0,145,0
Male,50,1,26.0,0,1-2 Year,Yes,33982.0,26.0,132,0
Male,27,1,41.0,1,< 1 Year,No,37333.0,152.0,165,0
Female,24,1,28.0,0,< 1 Year,Yes,2630.0,152.0,263,0
Female,23,1,17.0,1,< 1 Year,No,42874.0,26.0,137,0
Male,72,1,28.0,0,1-2 Year,Yes,32894.0,26.0,146,0
Female,22,1,46.0,1,< 1 Year,No,25583.0,152.0,248,0
Female,23,1,41.0,0,< 1 Year,Yes,19737.0,152.0,253,1
Male,70,1,12.0,0,> 2 Years,Yes,50415.0,26.0,237,0
Male,27,1,8.0,1,< 1 Year,No,34063.0,152.0,24,0
Female,48,1,28.0,0,1-2 Year,Yes,2630.0,156.0,11,0
Female,72,1,4.0,1,1-2 Year,No,27884.0,124.0,227,0
Male,38,1,10.0,1,1-2 Year,No,2630.0,151.0,281,0
Male,22,1,10.0,0,< 1 Year,Yes,28157.0,152.0,261,0
Male,22,1,27.0,1,< 1 Year,No,2630.0,160.0,208,0
Female,21,1,46.0,1,< 1 Year,No,36429.0,160.0,14,0
Female,30,1,50.0,0,< 1 Year,Yes,31244.0,152.0,79,0
Female,47,1,28.0,1,1-2 Year,No,32054.0,26.0,181,0
Male,34,1,28.0,0,1-2 Year,Yes,34111.0,26.0,212,1
Female,24,1,11.0,1,< 1 Year,No,33253.0,152.0,270,0
Male,45,1,11.0,0,1-2 Year,Yes,40974.0,26.0,108,1
Female,30,1,10.0,1,< 1 Year,No,29862.0,152.0,122,0
Female,42,1,46.0,0,1-2 Year,Yes,35151.0,124.0,242,1
Male,51,1,29.0,1,1-2 Year,Yes,2630.0,26.0,187,0
Male,47,1,28.0,0,1-2 Year,Yes,28906.0,122.0,145,0
Female,37,1,28.0,1,< 1 Year,No,2630.0,1.0,81,0
Female,51,1,30.0,1,1-2 Year,No,2630.0,152.0,59,0
Female,38,1,12.0,0,1-2 Year,Yes,2630.0,156.0,64,0
Male,27,1,34.0,0,< 1 Year,Yes,29467.0,152.0,47,0
Male,67,0,1.0,1,1-2 Year,No,2630.0,26.0,35,0
Male,31,1,12.0,0,< 1 Year,Yes,2630.0,156.0,95,0
Female,30,1,41.0,0,< 1 Year,Yes,18266.0,124.0,189,1
Male,21,1,8.0,0,< 1 Year,Yes,32604.0,152.0,161,0
Male,25,1,11.0,1,< 1 Year,No,25343.0,152.0,60,0
Female,23,1,11.0,1,< 1 Year,No,37519.0,152.0,263,0
Female,21,1,46.0,0,< 1 Year,Yes,40756.0,152.0,155,0
Male,43,1,50.0,0,1-2 Year,Yes,33961.0,8.0,150,0
Male,71,1,35.0,0,1-2 Year,Yes,27080.0,124.0,230,1
Male,55,1,20.0,0,1-2 Year,Yes,2630.0,124.0,85,0
Female,37,1,10.0,1,1-2 Year,No,2630.0,152.0,203,0
Male,38,1,29.0,1,1-2 Year,No,28004.0,152.0,100,0
Male,48,1,28.0,1,1-2 Year,No,46007.0,26.0,62,0
Male,48,1,28.0,0,> 2 Years,Yes,43874.0,26.0,121,1
Female,27,1,11.0,1,< 1 Year,No,27203.0,152.0,62,0
Female,23,1,32.0,1,< 1 Year,No,36634.0,152.0,56,0
Male,25,1,29.0,1,< 1 Year,No,37933.0,152.0,175,0
Female,21,1,33.0,1,< 1 Year,No,27820.0,152.0,258,0
Female,58,1,28.0,1,1-2 Year,No,2630.0,26.0,223,0
Male,57,1,28.0,0,1-2 Year,Yes,46602.0,26.0,77,0
Male,25,1,50.0,0,< 1 Year,Yes,23887.0,152.0,206,0
Female,64,1,28.0,1,1-2 Year,No,54670.0,152.0,270,0
Male,37,1,47.0,0,1-2 Year,Yes,34348.0,157.0,202,0
Male,35,1,21.0,1,1-2 Year,Yes,27118.0,26.0,37,0
Male,56,1,3.0,1,1-2 Year,Yes,28107.0,26.0,165,0
Male,26,1,15.0,1,< 1 Year,No,25182.0,152.0,262,0
Female,25,1,12.0,1,< 1 Year,No,26004.0,152.0,24,0
Female,47,1,28.0,0,1-2 Year,Yes,36914.0,122.0,145,1
Male,20,1,25.0,1,< 1 Year,No,23672.0,160.0,46,0
Male,52,1,48.0,1,1-2 Year,No,2630.0,15.0,278,0
Female,43,1,33.0,0,1-2 Year,Yes,2630.0,26.0,269,1
Male,24,1,29.0,1,< 1 Year,No,33350.0,152.0,25,0
Male,50,1,28.0,0,1-2 Year,Yes,2630.0,154.0,196,1
Male,26,1,28.0,1,< 1 Year,No,40350.0,152.0,165,0
Male,36,1,30.0,0,1-2 Year,Yes,31685.0,26.0,266,0
Female,22,1,8.0,1,< 1 Year,No,47111.0,152.0,241,0
Female,35,1,40.0,0,1-2 Year,No,24543.0,124.0,250,0
Male,48,1,28.0,0,> 2 Years,Yes,52215.0,26.0,134,0
Female,74,1,28.0,1,1-2 Year,No,30978.0,124.0,201,0
Female,49,1,28.0,0,1-2 Year,Yes,40870.0,26.0,14,0
Male,67,1,28.0,0,> 2 Years,Yes,65606.0,26.0,204,1
Male,40,1,11.0,0,1-2 Year,Yes,48042.0,154.0,149,0
Male,36,1,28.0,0,1-2 Year,Yes,44556.0,124.0,44,0
Female,21,1,41.0,1,< 1 Year,No,28190.0,152.0,248,0
Male,35,1,36.0,0,1-2 Year,Yes,30501.0,154.0,85,1
Male,55,1,8.0,0,1-2 Year,Yes,40139.0,4.0,55,0
Male,34,1,30.0,1,1-2 Year,No,2630.0,160.0,216,0
Male,42,1,35.0,0,1-2 Year,Yes,28466.0,124.0,160,0
Male,22,1,46.0,1,< 1 Year,No,41941.0,152.0,83,0
Female,23,1,15.0,0,< 1 Year,Yes,26909.0,152.0,109,0
Female,55,1,8.0,1,1-2 Year,No,31842.0,124.0,161,0
Male,78,1,7.0,1,1-2 Year,No,52759.0,15.0,116,0
Female,23,1,17.0,1,< 1 Year,No,38329.0,152.0,17,0
Female,49,1,6.0,0,1-2 Year,Yes,26833.0,26.0,108,0
Male,22,1,15.0,1,< 1 Year,No,34613.0,152.0,291,0
Male,61,1,8.0,0,1-2 Year,Yes,52414.0,156.0,19,1
Female,44,1,46.0,0,1-2 Year,Yes,35122.0,124.0,245,1
Male,45,1,8.0,0,1-2 Year,Yes,43913.0,124.0,209,1
Female,67,1,8.0,1,1-2 Year,No,47666.0,124.0,274,0
Male,48,1,28.0,1,1-2 Year,No,34393.0,124.0,236,0
Male,22,1,30.0,0,1-2 Year,Yes,32380.0,154.0,115,0
Male,44,1,28.0,1,1-2 Year,Yes,52895.0,26.0,242,0
Female,25,1,21.0,1,< 1 Year,No,25571.0,152.0,228,0
Female,23,1,13.0,1,< 1 Year,No,24182.0,152.0,292,0
Female,32,1,15.0,0,< 1 Year,Yes,31607.0,152.0,160,0
Male,37,1,8.0,0,1-2 Year,Yes,27404.0,26.0,151,0
Female,21,1,46.0,1,< 1 Year,No,34016.0,160.0,239,0
Male,24,1,10.0,1,< 1 Year,No,23324.0,152.0,251,0
Female,34,1,6.0,1,1-2 Year,No,21281.0,152.0,167,0
Male,37,1,28.0,1,1-2 Year,No,32476.0,124.0,286,0
Male,40,1,9.0,1,1-2 Year,No,32049.0,152.0,45,0
Male,21,1,26.0,1,< 1 Year,No,30903.0,160.0,213,0
Male,22,1,8.0,1,< 1 Year,No,37521.0,152.0,110,0
Male,23,1,46.0,1,< 1 Year,No,32299.0,160.0,166,0
Male,48,1,10.0,0,1-2 Year,Yes,34461.0,26.0,247,0
Male,21,1,28.0,0,< 1 Year,Yes,45748.0,152.0,112,0
Female,60,1,28.0,0,1-2 Year,Yes,33490.0,26.0,150,0
Female,34,1,28.0,1,1-2 Year,No,52533.0,122.0,170,0
Male,23,1,49.0,0,< 1 Year,No,2630.0,152.0,148,0
Female,26,1,15.0,0,< 1 Year,No,45073.0,152.0,149,0
Male,43,1,28.0,1,1-2 Year,No,2630.0,26.0,137,0
Female,72,1,28.0,0,1-2 Year,Yes,46354.0,25.0,56,0
Male,55,1,14.0,0,1-2 Year,Yes,26648.0,124.0,188,0
Male,24,1,14.0,1,< 1 Year,No,41125.0,152.0,289,0
Male,57,1,36.0,1,1-2 Year,No,34507.0,26.0,251,0
Female,22,1,8.0,1,< 1 Year,No,19417.0,160.0,93,0
Male,44,1,28.0,1,1-2 Year,No,42291.0,26.0,293,0
Female,22,1,17.0,0,< 1 Year,Yes,44139.0,152.0,294,0
Male,23,1,27.0,0,< 1 Year,Yes,41138.0,152.0,109,0
Male,42,1,9.0,0,1-2 Year,Yes,34083.0,124.0,187,0
Female,51,1,28.0,0,1-2 Year,Yes,45298.0,26.0,203,0
Female,27,1,25.0,1,< 1 Year,No,24912.0,152.0,120,0
Male,30,1,46.0,0,< 1 Year,Yes,28632.0,152.0,242,0
Male,33,1,18.0,0,1-2 Year,Yes,23110.0,124.0,261,1
Male,25,1,35.0,0,< 1 Year,Yes,2630.0,156.0,144,0
Male,57,1,7.0,0,1-2 Year,Yes,37993.0,26.0,102,0
Female,34,1,29.0,0,1-2 Year,Yes,2630.0,124.0,10,0
Male,61,1,41.0,1,1-2 Year,No,36745.0,136.0,25,0
Male,41,1,1.0,1,1-2 Year,No,2630.0,124.0,57,0
Male,59,1,36.0,0,> 2 Years,Yes,39125.0,26.0,98,0
Female,56,1,13.0,0,1-2 Year,Yes,2630.0,122.0,217,1
Male,31,1,37.0,0,< 1 Year,Yes,36427.0,152.0,188,0
Female,42,1,19.0,0,1-2 Year,Yes,33630.0,124.0,125,0
Male,64,1,30.0,1,1-2 Year,No,32694.0,152.0,190,0
Female,38,1,28.0,0,> 2 Years,Yes,30261.0,122.0,35,0
Female,39,1,28.0,0,1-2 Year,Yes,2630.0,156.0,36,0
Female,42,1,35.0,1,1-2 Year,No,20103.0,26.0,259,0
Male,50,1,28.0,1,1-2 Year,No,44795.0,61.0,116,0
Female,23,1,14.0,1,< 1 Year,No,26341.0,152.0,125,0
Female,28,1,12.0,0,1-2 Year,Yes,22722.0,124.0,52,1
Male,78,1,19.0,1,1-2 Year,No,22665.0,124.0,50,0
Male,44,1,28.0,0,1-2 Year,Yes,57083.0,26.0,268,0
Male,42,1,20.0,0,1-2 Year,Yes,2630.0,124.0,29,1
Female,75,1,50.0,0,1-2 Year,Yes,47238.0,116.0,285,0
Female,27,1,6.0,1,< 1 Year,No,26492.0,152.0,125,0
Female,29,1,28.0,0,< 1 Year,No,32757.0,152.0,184,0
Male,42,1,46.0,0,1-2 Year,Yes,31454.0,124.0,231,0
Female,24,1,41.0,1,< 1 Year,No,21789.0,152.0,177,0
Male,41,1,28.0,0,1-2 Year,Yes,34336.0,26.0,243,0
Male,34,1,28.0,0,1-2 Year,Yes,32883.0,26.0,142,1
Male,45,1,28.0,0,1-2 Year,Yes,23593.0,124.0,98,1
Female,26,1,41.0,1,< 1 Year,No,30540.0,152.0,221,0
Male,35,1,8.0,0,1-2 Year,Yes,50189.0,152.0,189,0
Male,24,1,45.0,1,< 1 Year,No,27094.0,152.0,122,0
Female,45,1,28.0,0,1-2 Year,Yes,2630.0,52.0,118,0
Male,24,1,30.0,0,< 1 Year,Yes,2630.0,152.0,39,0
Female,26,1,8.0,0,< 1 Year,Yes,30708.0,152.0,285,0
Female,34,1,24.0,0,1-2 Year,Yes,23223.0,29.0,199,0
Male,53,1,8.0,0,1-2 Year,No,30683.0,124.0,186,0
Female,26,1,43.0,1,< 1 Year,Yes,2630.0,160.0,265,0
Male,46,1,28.0,0,1-2 Year,Yes,59248.0,124.0,105,0
Male,66,1,45.0,0,1-2 Year,Yes,33497.0,124.0,134,0
Male,27,1,28.0,0,1-2 Year,Yes,25911.0,124.0,107,0
Male,22,1,33.0,1,< 1 Year,No,31095.0,152.0,270,0
Female,21,1,36.0,1,< 1 Year,No,28878.0,160.0,23,0
Female,35,1,31.0,0,1-2 Year,Yes,2630.0,152.0,276,0
Male,22,1,18.0,1,< 1 Year,No,29600.0,152.0,277,0
Female,26,1,28.0,1,< 1 Year,No,29598.0,152.0,190,0
Male,60,1,28.0,0,1-2 Year,No,47325.0,124.0,237,0
Female,72,1,28.0,1,1-2 Year,No,41718.0,26.0,212,0
Female,24,1,42.0,1,< 1 Year,No,31407.0,152.0,260,0
Female,52,1,8.0,0,1-2 Year,No,34375.0,26.0,208,0
Female,23,1,28.0,1,< 1 Year,No,38813.0,152.0,197,0
Female,50,1,48.0,0,1-2 Year,Yes,2630.0,124.0,117,0
Male,21,1,15.0,0,< 1 Year,Yes,43010.0,160.0,94,0
Male,23,1,29.0,1,< 1 Year,No,36180.0,152.0,289,0
Female,22,1,15.0,0,< 1 Year,No,28564.0,152.0,257,0
Male,22,1,29.0,1,< 1 Year,No,2630.0,152.0,71,0
Female,49,1,48.0,1,1-2 Year,No,2630.0,124.0,127,0
Male,54,1,28.0,1,1-2 Year,No,41595.0,124.0,131,0
Female,47,1,28.0,0,1-2 Year,Yes,48109.0,124.0,181,0
Male,79,1,28.0,0,> 2 Years,Yes,40446.0,122.0,252,0
Female,57,1,41.0,1,1-2 Year,No,59172.0,152.0,216,0
Female,27,1,10.0,1,< 1 Year,No,19969.0,152.0,194,0
Male,72,1,8.0,0,1-2 Year,Yes,25857.0,26.0,82,0
Male,28,1,50.0,0,1-2 Year,Yes,30814.0,155.0,293,0
Female,68,1,41.0,1,1-2 Year,No,42642.0,152.0,178,0
Male,59,1,28.0,0,1-2 Year,Yes,41011.0,124.0,102,0
Female,25,1,47.0,1,< 1 Year,No,37220.0,152.0,124,0
Female,25,1,28.0,1,< 1 Year,No,30496.0,152.0,191,0
Female,44,1,35.0,0,> 2 Years,Yes,39060.0,124.0,56,0
Male,39,1,28.0,0,1-2 Year,Yes,33093.0,124.0,78,0
Female,48,1,28.0,0,1-2 Year,Yes,40885.0,124.0,68,0
Male,26,1,15.0,1,< 1 Year,No,37931.0,152.0,67,0
Female,23,1,15.0,0,< 1 Year,No,29111.0,152.0,258,0
Female,47,1,28.0,0,1-2 Year,Yes,29058.0,124.0,115,0
Male,30,1,8.0,0,< 1 Year,Yes,72167.0,152.0,40,0
Female,23,1,36.0,0,< 1 Year,Yes,2630.0,160.0,215,0
Female,52,1,46.0,0,1-2 Year,Yes,2630.0,156.0,218,0
Male,44,1,23.0,0,1-2 Year,Yes,24102.0,124.0,94,1
Female,20,1,47.0,0,< 1 Year,Yes,35536.0,160.0,25,0
Male,25,1,15.0,0,< 1 Year,Yes,2630.0,124.0,94,0
Female,64,1,28.0,0,1-2 Year,Yes,52620.0,122.0,17,0
Male,60,1,8.0,0,1-2 Year,Yes,31806.0,26.0,67,0
